course,subject,question,explanation,type,options
Anaesthesiology,Epidural and Labour,"
<span style=""color: #000000; font-weight: 400; font-style: normal; text-decoration: none; vertical-align: baseline;"">A 34-year-old woman, currently at 40 weeks of pregnancy, is in labor. She is contemplating whether to opt for an epidural and seeks information on its effects. What is the most frequently observed side effect of administering an epidural during labor?</span>
","
<html xmlns=""http://www.w3.org/1999/xhtml""><head></head><body><p><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">Headaches are the most frequently reported side effect.</span></p><br /><p><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">A significant headache occurs in approximately 1 in 90 patients, typically due to an accidental puncture of the dura mater, resulting in a minor cerebrospinal fluid (CSF) leak. This post-dural puncture headache often manifests 10 to 40 hours post-puncture but may also arise days later. Most cases are treated effectively with hydration, rest, and pain relief.</span></p><br /><p><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">Some evidence suggests that epidurals may extend the second stage of labor, although the exact incidence remains unclear. This could be linked to weakened leg and abdominal muscles, making it harder for women to push. Although the risk of prolonged labor is minimal, the pain relief benefits of epidurals generally surpass these risks.</span></p><br /><p><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">The likelihood of chronic back pain resulting from an epidural during labor is quite low. Vaginal deliveries themselves carry some risk for chronic back pain.</span></p><br /><p><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">Nerve damage, such as numbness or weakness in the legs, is rare, with an occurrence rate of about 1 in 900. Most recover within 6 months, and permanent damage is exceedingly uncommon.</span></p><br /><p><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">Meningitis is an extremely rare complication, affecting about 1 in 120,000.</span></p><br /><p><span style=""color:#45818e;font-weight:400;font-style:italic;text-decoration:none;vertical-align:baseline;""><i><colorcyan>It’s crucial to consider how questions are framed. If one were to ask, “What are common complications during labor?” the likely answer would be “prolonged labor,” since headaches from a dural puncture typically emerge 10 to 40 hours afterward.</colorcyan></i></span></p><br /><p><span style=""color:#45818e;font-weight:400;font-style:italic;text-decoration:none;vertical-align:baseline;""><i><colorcyan>Properly interpreting questions is vital, especially in medical scenarios where wording can lead to diverse interpretations. The phrase “most common side effect of epidural during labor” pertains to the epidural administered IN LABOR, which can be misconstrued as a COMPLICATION during labor. Key takeaways include:</colorcyan></i></span></p><ul><li style=""list-style-type:disc;color:#45818e;font-style:italic;""><p><span style=""color:#45818e;font-weight:700;font-style:italic;text-decoration:none;vertical-align:baseline;""><i><b><colorcyan>Headache related to epidural</colorcyan></b></i></span><span style=""color:#45818e;font-weight:400;font-style:italic;text-decoration:none;vertical-align:baseline;""><i><colorcyan>→ Also known as post-dural puncture headache, it typically does not occur during labor itself but is more common among the provided options → Select this for the most common complication of </colorcyan></i></span><span style=""color:#ff0000;font-weight:400;font-style:italic;text-decoration:none;vertical-align:baseline;""><i><colorred>“epidural during labor”</colorred></i></span></p></li></ul><span style=""color:#45818e;font-weight:700;font-style:italic;text-decoration:none;vertical-align:baseline;""><i><b><colorcyan>Prolonged labor</colorcyan></b></i></span><span style=""color:#45818e;font-weight:400;font-style:italic;text-decoration:none;vertical-align:baseline;""><i><colorcyan>→ Epidurals may contribute to a delay in the labor process, especially during the second stage. → This should be considered for the most common </colorcyan></i></span><span style=""color:#ff0000;font-weight:400;font-style:italic;text-decoration:none;vertical-align:baseline;""><i><colorred>“complication during labor”</colorred></i></span><span style=""color:#45818e;font-weight:400;font-style:italic;text-decoration:none;vertical-align:baseline;""><i><colorcyan> of an epidural.</colorcyan></i></span></body></html>
",single_choice,"[{""option"":""Headache"",""correct"":true},{""option"":""Nerve damage"",""correct"":false},{""option"":""Prolonged labour"",""correct"":false},{""option"":""Chronic back pain"",""correct"":false},{""option"":""Meningitis"",""correct"":false}]"
Anaesthesiology,Opioid toxicity Vs Ureteric injury,"
<span style=""color: #000000; font-weight: 400; font-style: normal;"">A 45-year-old woman underwent an open hysterectomy to treat fibroids. Following the surgery, she received morphine for pain management. Four hours later, she became drowsy and difficult to awaken. An indwelling catheter was in place, and her urine output was recorded at 20 mls/hour. Her vital signs showed a temperature of 37.1&deg;C, a heart rate of 78 beats per minute, a respiratory rate of 8 breaths per minute, blood pressure of 110/70 mmHg, and an oxygen saturation of 96%. There was no abdominal distension noted. What is the SINGLE most probable cause of her symptoms?</span>
","
<p><span style=""color: #000000; font-weight: 400; font-style: normal;"">The patient's respiratory rate is significantly low. This condition may indicate an opioid overdose, as individuals can react differently to morphine. Some may experience side effects like drowsiness and respiratory depression even at standard doses.</span></p>
<br />
<p><span style=""color: #000000; font-weight: 400; font-style: normal;"">A decrease in urine output following surgery can be typical. Addressing the opioid overdose should take precedence, while urine output continues to be closely monitored.</span></p>
<br />
<p><em><colorcyan>The primary indicator here is the decreased respiratory rate, suggesting an opioid overdose rather than a ureteric injury.</colorcyan></em></p>
",single_choice,"[{""option"":""Opioid overdose"",""correct"":true},{""option"":""Effects of general anaesthesia"",""correct"":false},{""option"":""Ureteric injury"",""correct"":false},{""option"":""Wound infection"",""correct"":false},{""option"":""Hypovolaemic shock"",""correct"":false}]"
Anaesthesiology,"Opioid toxicity, Naloxone or ventilate","
<html xmlns=""http://www.w3.org/1999/xhtml""><head></head><body><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">A 55-year-old female presents with diminished alertness and weak breathing. She underwent an elective laparoscopic cholecystectomy the previous day and has been administered intravenous morphine for pain relief since then. Her respiratory rate is 6 breaths per minute, oxygen saturation is at 89% on room air, and she is hard to awaken. Her pupils appear constricted. A thorough clinical evaluation shows no other notable issues, and her cardiovascular status remains stable. What would be the most suitable next step in her management?</span></body></html>
","
<p><span style=""color: #000000; font-weight: 400; font-style: normal; text-decoration: none; vertical-align: baseline;"">This individual's clinical signs suggest an opioid overdose, probably due to morphine given for post-surgical discomfort after her gallbladder removal. She is breathing at 5 breaths per minute, significantly below the normal range of 12-20 breaths per minute, indicating respiratory depression, a recognized risk of opioid overdose.</span></p>
<br />
<p><span style=""color: #000000; font-weight: 400; font-style: normal; text-decoration: none; vertical-align: baseline;"">Intravenous naloxone is an opioid antagonist that swiftly reverses opioid toxicity effects, including respiratory depression. Its effects typically manifest within 1 to 2 minutes, aiding in the restoration of proper ventilation by counteracting the opioid’s impact on the central nervous system.</span></p>
<br />
<p><em><colorcyan>Steps to manage opioid toxicity in a timely manner:</colorcyan></em></p>
<ul>
<li style=""list-style-type: disc; color: #45818e; font-style: italic;"">
<p><em><colorcyan>Ensure airway clearance (usually a jaw-thrust maneuver)</colorcyan></em></p>
</li>
<li style=""list-style-type: disc; color: #45818e; font-style: italic;"">
<p><em><colorcyan>Provide ventilation with oxygen using bag and mask</colorcyan></em></p>
</li>
<li style=""list-style-type: disc; color: #45818e; font-style: italic;"">
<p><em><colorcyan>Administer naloxone intravenously</colorcyan></em></p>
</li>
<li style=""list-style-type: disc; color: #45818e; font-style: italic;"">
<p><em><colorcyan>Consider intubation after bag-mask ventilation, especially if acidosis is present</colorcyan></em></p>
</li>
</ul>
<br /><br /><br />
<p> </p>
<hr />
<p> </p>
<br />
<p><em><colorcyan>Grasping the exact intent of a question is vital, as even slight changes in wording can yield entirely different answers. Here’s our perspective as anaesthetists addressing this inquiry.</colorcyan></em></p>
<br />
<p><em><colorcyan>If the question asks, “What is the best management” for an opioid overdose → The answer would be naloxone. Administered intravenously, naloxone acts rapidly, with effects observable within minutes.</colorcyan></em></p>
",single_choice,"[{""option"":""Administer intravenous diazepam"",""correct"":false},{""option"":""Administer intravenous naloxone"",""correct"":true},{""option"":""Administer intravenous saline"",""correct"":false},{""option"":""Intubate and ventilate"",""correct"":false},{""option"":""Perform a chest X-ray"",""correct"":false}]"
Anaesthesiology,"Cardiac Arrest Management, Increase ventilation, Arterial blood gas","
<html xmlns=""http://www.w3.org/1999/xhtml""><head></head><body><p><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">A 61-year-old man arrives at the Emergency Department after experiencing a cardiac arrest. He was revived following a witnessed collapse, with the initial rhythm identified as ventricular fibrillation. Upon examination, his blood pressure is 90/60 mmHg, and his respiratory rate is 12 breaths per minute. His arterial blood gas (ABG) analysis shows the following:</span></p><br /><p><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">pH 7.28 (normal range: 7.35-7.45)</span></p><p><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">PCO2 7.0 (normal range: 4.7-6.0 kPa)</span></p><p><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">PaO2 9.3 (normal range: 10-14 kPa)</span></p><p><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">Bicarbonate (HCO3) 22 (normal range: 22 - 26 mmol/L)</span></p><br /><p><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">What is the most appropriate next step in managing this patient?</span></p></body></html>
","
<html xmlns=""http://www.w3.org/1999/xhtml""><head></head><body><p><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">The patient's high PCO2 and low pH on the arterial blood gas (ABG) test suggest respiratory acidosis, likely resulting from insufficient ventilation. Given the patient's low respiratory rate and presence of acidosis, the next logical step is to enhance ventilation.</span></p><br /><p><span style=""color:#45818e;font-weight:400;font-style:italic;text-decoration:none;vertical-align:baseline;""><i><colorcyan>Some candidates might opt to increase FiO2 without grasping its implications. FiO2, or Fraction of Inspired Oxygen, indicates the oxygen concentration in the air the patient inhales, expressed as a percentage.</colorcyan></i></span></p><br /><p><span style=""color:#45818e;font-weight:400;font-style:italic;text-decoration:none;vertical-align:baseline;""><i><colorcyan>Raising FiO2 increases the oxygen percentage the patient receives, achievable through methods like nasal cannula, face mask, or mechanical ventilation. This aims to improve blood oxygen levels, ensuring tissues receive adequate oxygen.</colorcyan></i></span></p><br /><p><span style=""color:#45818e;font-weight:400;font-style:italic;text-decoration:none;vertical-align:baseline;""><i><colorcyan>In this case, increasing FiO2 (option E) aims to boost the oxygen concentration for the patient but, since the main concern is the high PCO2 from poor ventilation, enhancing ventilation is the more effective approach.</colorcyan></i></span></p></body></html>
",single_choice,"[{""option"":""Bicarbonate"",""correct"":false},{""option"":""Fluid challenge"",""correct"":false},{""option"":""Inotropic drugs"",""correct"":false},{""option"":""Increase ventilation"",""correct"":true},{""option"":""Increase FiO2"",""correct"":false}]"
Anaesthesiology,"Prednisolone and Surgery, Post-op Double Dose","
<span style=""color: #000000; font-weight: 400; font-style: normal; text-decoration: none; vertical-align: baseline;"">A 59-year-old gentleman is set for an elective inguinal hernia repair. His medical background indicates he has been taking 10 mg of oral prednisolone daily for 4 weeks to alleviate symptoms of polymyalgia rheumatica. What is the most suitable advice regarding his prednisolone use?</span>
","
<p><span style=""color: #000000; font-weight: 400; font-style: normal; text-decoration: none; vertical-align: baseline;"">During recovery after surgery, it's crucial to increase the steroid dosage to prevent adrenal insufficiency, which could lead to a severe adrenal crisis.</span></p>
",single_choice,"[{""option"":""Stop oral steroids 7 days before surgery"",""correct"":false},{""option"":""Stop oral steroids 2 days before surgery"",""correct"":false},{""option"":""Stop oral steroids postoperatively for 2 days"",""correct"":false},{""option"":""Continue with the same dose of steroids throughout"",""correct"":false},{""option"":""Continue and double his dose of oral steroids for 48 hours postoperatively"",""correct"":true}]"
Anaesthesiology,"Burns Management, Airway obstruction","
<html xmlns=""http://www.w3.org/1999/xhtml""><head></head><body><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">A 29-year-old woman arrives at the Emergency Department after escaping from a house fire. She was found unconscious in her bedroom, with soot evident around her mouth and nose. She has suffered partial thickness burns to her face, neck, and arms, covering approximately 10% of her total body surface area (TBSA). Upon examination, she appears drowsy and disoriented. Her voice is raspy, and she struggles to swallow. Her respiratory rate is 30 breaths per minute, and there is noticeable stridor during inhalation. What is the most appropriate immediate management for this patient?</span></body></html>
","
<html xmlns=""http://www.w3.org/1999/xhtml""><head></head><body><p><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">In cases of severe inhalation injury, prompt management is crucial. The presence of soot around her mouth and nose, a raspy voice, swallowing difficulties, and stridor indicate serious airway compromise. Immediate tracheal intubation is vital to secure the airway and prevent further complications.</span><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;""><br /></span><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;""><br /></span><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">If intubation fails, cricothyroidotomy may be considered, though it is not the preferred initial approach.</span><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;""><br /><br /></span></p></body></html>
",single_choice,"[{""option"":""Intravenous antibiotics"",""correct"":false},{""option"":""Nebulised salbutamol"",""correct"":false},{""option"":""Fibreoptic bronchoscopy"",""correct"":false},{""option"":""Tracheal intubation"",""correct"":true},{""option"":""Cricothyroidotomy"",""correct"":false}]"
Anaesthesiology,"Pre-op Investigations, ECG","
<html xmlns=""http://www.w3.org/1999/xhtml""><head></head><body><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">A 65-year-old gentleman visits the pre-assessment clinic in preparation for his upcoming elective aortic valve replacement surgery due to significant aortic stenosis. He has a history of high blood pressure but is otherwise healthy. His current medication regimen includes ramipril. He reports no chest pain, palpitations, or shortness of breath during activity. His body mass index is 29.5 kg/m</span><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;""><span style=""vertical-align:super;""><sup>2</sup></span></span><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">. During the examination, his blood pressure measured 142/88 mmHg, with a consistent heart rate of 78 beats per minute. Which test should be routinely requested?</span></body></html>
","
<p><span style=""color: #000000; font-weight: 400; font-style: normal; text-decoration: none; vertical-align: baseline;"">Aortic valve replacement surgery for severe aortic stenosis is classified as a significant surgical procedure.</span></p>
<br />
<p><span style=""color: #000000; font-weight: 400; font-style: normal; text-decoration: none; vertical-align: baseline;"">Patients aged 64 and older typically undergo an ECG prior to major surgeries, especially if they have underlying health conditions.</span></p>
<br />
<p><span style=""color: #000000; font-weight: 400; font-style: normal; text-decoration: none; vertical-align: baseline;"">This patient faces an additional risk for heart disease due to factors like hypertension, placing him in the ASA II category, indicating mild systemic disease (e.g., well-managed hypertension).</span></p>
<br />
<p><span style=""color: #000000; font-weight: 400; font-style: normal; text-decoration: none; vertical-align: baseline;"">In addition to the ECG, he should also undergo a complete blood count and renal assessment.</span></p>
<br /><em><colorcyan>This question is complex due to varying practices worldwide, including the UK. For those interested, you can refer to the NICE guidelines on this </colorcyan></em><a href=""https://www.nice.org.uk/guidance/ng45/evidence/full-guideline-87258149468""><u><em><colorblue>here</colorblue></em></u></a><em><colorcyan>.</colorcyan></em><colorcyan></colorcyan><colorcyan></colorcyan>
",single_choice,"[{""option"":""Urine analysis"",""correct"":false},{""option"":""Lung function test"",""correct"":false},{""option"":""Chest X-ray"",""correct"":false},{""option"":""ECG"",""correct"":true},{""option"":""Investigations above are not required"",""correct"":false}]"
Anaesthesiology,"Extravasation, IV fluids","
<html xmlns=""http://www.w3.org/1999/xhtml"">
<head></head>
<body>
<span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">A 61-year-old woman has been admitted to the hospital for a routine surgical procedure. An intravenous cannula is placed in her arm to deliver fluids and medication. Several hours later, the nursing staff notices swelling, paleness, and coolness at the insertion site, along with discomfort expressed by the patient. What would be the best initial response to address this situation?</span>
</body>
</html>
","
<html xmlns=""http://www.w3.org/1999/xhtml""><head></head><body><p><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">This scenario illustrates a case of extravasation, where the intravenous fluid has escaped into the surrounding tissue instead of remaining in the vein.</span></p><br /><p><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">The appropriate answer here is D, which signifies the essential first step in addressing extravasation: removing the cannula to stop additional fluid leakage and elevating the arm to alleviate swelling and discomfort.</span></p></body></html>
",single_choice,"[{""option"":""Apply a warm compress and leave the cannula in place"",""correct"":false},{""option"":""Infuse hypertonic saline through the same cannula"",""correct"":false},{""option"":""Remove the cannula and inject hyaluronidase at the site"",""correct"":false},{""option"":""Remove the cannula and lift the arm"",""correct"":true},{""option"":""Reinsert the cannula at a different site without removing the existing one"",""correct"":false}]"
Anaesthesiology,"Opioid toxicity, Naloxone or ventilate","
<span style=""font-size: 11pt; font-family: Arial; color: #000000; background-color: transparent; font-weight: 400; font-style: normal; font-variant: normal; text-decoration: none; vertical-align: baseline; white-space: pre-wrap;"">A 32-year-old woman has recently undergone a successful gallbladder removal surgery. She is currently receiving intravenous morphine to manage her postoperative discomfort. After her second morphine dose, the nurse observes that she has become unresponsive. A pupil examination shows symmetrical constriction in both eyes. Her respiratory rate is alarmingly low at 6 breaths per minute, accompanied by diminished chest movements. Air entry is consistent, and no abnormal sounds are detected during auscultation. A thorough systems assessment shows no other issues. What is the most suitable next step in her management?</span>
","
<p dir=""ltr"" style=""line-height: 1.38;""><span style=""font-size: 11pt; color: #000000; background-color: transparent; font-weight: 400; font-style: normal; text-decoration: none;"">The patient is experiencing a severe opioid overdose. The most suitable immediate intervention is the administration of intravenous naloxone.</span></p><p dir=""ltr"" style=""line-height: 1.38;""><span style=""font-size: 11pt; color: #000000; background-color: transparent; font-weight: 400; font-style: normal; text-decoration: none;"">Had “airway management” been an option, that would have been the correct choice. Typically, managing the airway in opioid overdose cases involves temporary support techniques like head-tilt/chin-lift or jaw-thrust, along with a bag-valve mask and supplemental oxygen.</span></p><p dir=""ltr"" style=""line-height: 1.38;""><span style=""font-size: 11pt; color: #000000; background-color: transparent; font-weight: 400; font-style: normal; text-decoration: none;"">For patients with opioid toxicity and a very slow respiratory rate, providing ventilation with a bag-valve mask connected to supplemental oxygen should occur before and during naloxone administration to minimize acute lung injury risk.</span></p><p dir=""ltr"" style=""line-height: 1.38;""><span style=""font-size: 11pt; color: #000000; background-color: transparent; font-weight: 400; font-style: normal; text-decoration: none;"">Endotracheal intubation is complex, requiring expertise, teamwork, and several medications. This process is time-consuming, and in the interim, temporary airway management and IV naloxone administration (the patient already has a cannula) should be prioritized.</span></p><p dir=""ltr"" style=""line-height: 1.38;""><span style=""font-size: 11pt; color: #000000; background-color: transparent; font-weight: 400; font-style: normal; text-decoration: none;"">Intravenous naloxone acts rapidly, with effects typically observable within minutes.</span></p>
",single_choice,"[{""option"":""Intravenous naloxone"",""correct"":true},{""option"":""Intubation and ventilation"",""correct"":false},{""option"":""Computed tomography (CT) chest"",""correct"":false},{""option"":""Oral methadone"",""correct"":false},{""option"":""Chest X-Ray"",""correct"":false}]"
Anaesthesiology,Flail chest,"
<p><span id=""docs-internal-guid-20e2a44a-5e48-1115-e802-9990e5867fbe""><span style=""font-size: 11pt; font-family: Arial; background-color: transparent; font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre-wrap;"">A 29-year-old individual arrives at the emergency room following a vehicular accident. They present with numerous bruises on the chest and show signs of paradoxical rib movement. A chest X-ray reveals a pulmonary contusion on the right side. The patient exhibits a heart rate of 128 beats per minute, a blood pressure of 99/69 mmHg, and a respiratory rate of 32 breaths per minute. They are experiencing severe chest pain and difficulty breathing. What is the optimal single intervention for their condition?</span></span></p>
","
<p dir=""ltr"" style=""line-height: 1.38;"">
    <span style=""font-size: 11pt; color: #000000; background-color: transparent; font-weight: 400; font-style: normal; text-decoration: none;"">
        Proper management of a patient's condition begins with understanding their specific injury. In this case, the patient exhibits flail chest, indicated by abnormal chest movements. Treatment initiation should focus on the ABCs (Airway, Breathing, Circulation). If high-flow oxygen is available, it should be administered first. Next, evaluate whether the patient needs intubation or additional pain relief. Effective pain management is crucial, as it impacts chest wall movement and reduces tidal volume. Typically, intubation is considered for patients experiencing increased fatigue and a rising respiratory rate.
    </span>
</p>
",single_choice,"[{""option"":""16-gauge needle into the 2nd intercostal space on the left"",""correct"":false},{""option"":""Intercostal block anaesthesia"",""correct"":true},{""option"":""Endotracheal intubation and positive-pressure ventilation"",""correct"":false},{""option"":""16-gauge needle into the 4th intercostal space on the right"",""correct"":false},{""option"":""Consent the patient for surgery"",""correct"":false}]"
Anaesthesiology,"Surgery, Stop ACE Inhibitors Before Surgery","
<p><span style=""color: #000000; font-weight: 400; font-style: normal; text-decoration: none;"">A 54-year-old gentleman is scheduled for open rotator cuff surgery with general anesthesia. His medical background consists of high blood pressure, elevated cholesterol, a hiatus hernia, and asthma. He regularly takes amlodipine, lisinopril, atorvastatin, beclomethasone inhalers, and omeprazole. Which SINGLE medication should be discontinued on the day of the procedure?</span></p>
","
<p><span style=""color: #000000; font-weight: 400; font-style: normal; text-decoration: none;"">Lisinopril is classified as an angiotensin-converting enzyme (ACE) inhibitor. Typically, anaesthetists recommend that patients discontinue ACE inhibitors </span><em><colorcyan>(along with angiotensin receptor blockers)</colorcyan></em><span style=""color: #000000; font-weight: 400; font-style: normal; text-decoration: none;""> 24 hours prior to surgery, as these drugs can lead to significant hypotension following the induction of general anaesthesia.</span></p>
<p>&nbsp;</p>
<p><strong>Additional Resources:</strong></p>
<p>&nbsp;</p>
<p><a href=""https://bnf.nice.org.uk/treatment-summary/surgery-and-long-term-medication.html""><u><colorblue>https://bnf.nice.org.uk/treatment-summary/surgery-and-long-term-medication.html</colorblue></u></a></p>
",single_choice,"[{""option"":""Amlodipine"",""correct"":false},{""option"":""Lisinopril"",""correct"":true},{""option"":""Atorvastatin"",""correct"":false},{""option"":""Beclomethasone inhalers"",""correct"":false},{""option"":""Omeprazole"",""correct"":false}]"
Anaesthesiology,"Opioid toxicity, Naloxone or ventilate","
<html xmlns=""http://www.w3.org/1999/xhtml""><head></head><body><p><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">A 79-year-old woman recently underwent a successful open reduction and internal fixation of her femur. She received 10 mg of intravenous morphine for post-surgery pain relief. Shortly after the operation, the nurse observed that she became unresponsive and exhibited agonal breathing. She appeared cyanotic and produced gurgling sounds, which were alleviated by the nurse performing a jaw-thrust maneuver. Oxygen was administered through a face mask. Her respiratory rate was 8 breaths per minute, with diminished chest movements. Air entry was symmetrical, and no abnormal sounds were detected upon auscultation. Her blood pressure measured 110/70 mmHg, with a heart rate of 60 beats per minute. Her oxygen saturation was 96% while receiving 15 liters of oxygen. An arterial blood gas analysis revealed the following:</span></p><br /><p><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">Haemoglobin 111 g/L (115-160)</span></p><p><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">pH 7.25 (7.35 – 7.45)</span></p><p><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">PaO2: 8.5 kPa (10-14)</span></p><p><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">PaCO2: 7.8 kPa (4.7-6.0)</span></p><p><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">Bicarbonate 23 mmol/L (22-26)</span></p><br /><p><span style=""color:#000000;font-weight:400;font-style:normal;text-decoration:none;vertical-align:baseline;"">What is the next best course of action?</span></p></body></html>
","
<p><span style=""color: #000000; font-weight: 400; font-style: normal; text-decoration: none; vertical-align: baseline;"">The correct response is D. The situation indicates airway obstruction, as her irregular breathing improves with a jaw-thrust maneuver. The arterial blood gas analysis reveals respiratory acidosis linked to a diminished breathing rate. Following an ABC approach, the most suitable immediate action is to assist her respiration and oxygen levels using bag-mask ventilation. A probable cause could be an acute opioid overdose, which may respond to naloxone, but she needs a thorough evaluation for accompanying symptoms like constricted pupils.</span></p>
<br />
<p><span style=""color: #000000; font-weight: 400; font-style: normal; text-decoration: none; vertical-align: baseline;"">In resuscitation scenarios, always follow the ABC framework: Airway, Breathing, Circulation. Bag-mask ventilation should be prioritized for 'Airway' and 'Breathing' before considering intubation.</span></p>
<br />
<p><em><colorcyan>Candidates often focus on naloxone, neglecting that bag-mask ventilation is typically prioritized when breathing is insufficient.</colorcyan></em></p>
<br />
<p><em><colorcyan>Here are key steps for managing opioid toxicity:</colorcyan></em></p>
<ul>
<li style=""list-style-type: disc; color: #45818e; font-style: italic;"">
<p><em><colorcyan>Clear and secure the airway (usually via jaw-thrust)</colorcyan></em></p>
</li>
<li style=""list-style-type: disc; color: #45818e; font-style: italic;"">
<p><em><colorcyan>Provide ventilation with bag and mask</colorcyan></em></p>
</li>
<li style=""list-style-type: disc; color: #45818e; font-style: italic;"">
<p><em><colorcyan>Administer naloxone intravenously</colorcyan></em></p>
</li>
<li style=""list-style-type: disc; color: #45818e; font-style: italic;"">
<p><em><colorcyan>Consider intubation if necessary, particularly if acidosis is present</colorcyan></em></p>
</li>
</ul>
<br />
<p><span style=""color: #000000; font-weight: 400; font-style: normal; text-decoration: none; vertical-align: baseline;"">For patients experiencing opioid toxicity and a notably low respiratory rate, bag-valve mask ventilation with supplemental oxygen should be initiated prior to and during naloxone administration, significantly decreasing the risk of acute lung injury.</span></p>
<br />
<p><span style=""color: #000000; font-weight: 400; font-style: normal; text-decoration: none; vertical-align: baseline;"">Endotracheal intubation necessitates a skilled practitioner, a supportive team, a ventilator, and a mix of medications, which can take time to arrange. In the interim, airway management and IV naloxone administration can proceed.</span></p>
<br /><br />
<p> </p>
<hr />
<p> </p>
<br />
<p><em><colorcyan>Understanding the question's intent is vital; even slight wording changes can alter the answer. As anaesthetists, we emphasize this in crafting questions.</colorcyan></em></p>
<br />
<p><em><colorcyan>If the inquiry is “What is the most appropriate management” regarding opioid overdose, naloxone is the answer due to its rapid intravenous action.</colorcyan></em></p>
<br />
<p><em><colorcyan>However, if it asks for the “next most appropriate management” or “initial management” (as shown in this scenario), the focus shifts to bag-mask ventilation (BMV). In response to opioid overdose, BMV is critical for ensuring adequate oxygenation and ventilation before administering naloxone.</colorcyan></em></p>
<br />
<p> </p>
<hr />
<p> </p>
<p><em><colorcyan>Many candidates hesitate to choose BMV, mistakenly equating it with oxygen delivery. </colorcyan></em><em><strong><colorcyan>Bag-mask ventilation (BMV) is distinct from oxygen delivery via face mask! </colorcyan></strong></em><colorcyan></colorcyan><colorcyan></colorcyan><em><colorcyan>BMV involves manually ventilating the patient with a self-inflating bag and mask, ensuring air reaches the lungs. Proper training is essential to prevent air from entering the stomach.</colorcyan></em></p>
<br />
<p><em><colorcyan>Oxygen delivery via face mask is suitable for patients who can breathe independently but require supplemental oxygen. In this case, BMV is more appropriate due to the need for effective ventilation, not merely additional oxygen.</colorcyan></em></p>
",single_choice,"[{""option"":""Intravenous naloxone"",""correct"":false},{""option"":""Intravenous adrenaline"",""correct"":false},{""option"":""Intravenous atropine"",""correct"":false},{""option"":""Bag mask ventilation"",""correct"":true},{""option"":""Intubation and ventilation"",""correct"":false}]"
